matricule;date;quantite;fournisseur;typePaiement;note;station
2502;20/10/2023 11:33;32.75;0;1407062407;3;94
1609;20/10/2023 11:33;35.26;0;1407004708;3;18
1139;20/10/2023 15:16;347.61;0;1407023587;3;94
2507;20/10/2023 14:34;39.6;0;1407004592;0;96
2558;20/10/2023 17:12;40.79;0;1407004595;0;90
2394;20/10/2023 16:58;201.51;0;1407020802;3;94
2544;20/10/2023 16:42;156.17;0;1407040610;3;93
837708;21/10/2023 10:09;51.49;0;1407062403;0;94
2602;21/10/2023 09:42;43.96;0;1407004594;0;87
2559;21/10/2023 13:16;93.2;0;1407004726;3;94
1609;21/10/2023 11:55;43.32;0;1407004708;3;94
1111;21/10/2023 14:49;97.23;0;1407004713;3;94
1624;21/10/2023 14:31;55.45;0;1407004711;0;102
2834;21/10/2023 14:17;22.57;0;1407046036;0;87
218;21/10/2023 13:53;53.9;0;1407004717;3;100
2539;21/10/2023 17:09;22.18;0;1407018026;0;98
817356;22/10/2023 11:42;20.2;0;1407004738;0;93
817397;22/10/2023 11:03;15.84;0;1407004720;0;96
2549;22/10/2023 13:56;64.55;0;1407024331;0;28
817371;22/10/2023 22:02;59.41;0;1407021295;0;100
2487;23/10/2023 10:33;43.56;0;1407022475;0;98
2515;23/10/2023 10:12;194.96;0;1407004707;3;94
2530;23/10/2023 09:45;28.91;0;1407004596;0;99
929;23/10/2023 09:38;67.05;0;1407004714;3;13
230;23/10/2023 13:34;74.06;0;1407018303;3;76
2550;23/10/2023 12:34;81.61;0;1407045629;3;95
2544;23/10/2023 11:50;156.17;0;1407040610;3;94
2558;23/10/2023 11:17;33.66;0;1407004595;0;55
2504;23/10/2023 10:42;33.66;0;1407004598;0;94
1609;23/10/2023 10:20;43.83;0;1407004708;3;71
1139;23/10/2023 15:07;347.61;0;1407023587;3;94
2602;23/10/2023 14:15;30.5;0;1407004594;0;99
837710;23/10/2023 07:43;26.76;0;1407058655;4;107
2394;23/10/2023 17:33;100.76;0;1407020802;3;94
1889;23/10/2023 17:13;37.19;0;1407025486;4;90
2537;23/10/2023 19:27;40.3;0;1407040611;3;95
2507;24/10/2023 08:43;39.6;0;1407004592;0;98
1234;24/10/2023 12:29;130.98;0;1407004727;3;45
1609;24/10/2023 12:21;35.26;0;1407004708;3;94
2374;24/10/2023 10:53;37.62;0;1407022474;0;5
932;24/10/2023 16:18;29.7;0;1407022663;0;87
2532;24/10/2023 15:29;40.82;0;1407026665;4;98
2559;24/10/2023 14:27;88.16;0;1407004726;3;94
2476;24/10/2023 17:03;37.19;0;1407022662;4;94
2515;25/10/2023 09:30;174.31;0;1407004707;3;7
2544;25/10/2023 12:54;125.94;0;1407040610;3;94
929;25/10/2023 12:10;58.69;0;1407004714;3;15
2539;25/10/2023 11:49;24.95;0;1407018026;0;102
2550;25/10/2023 11:23;70.53;0;1407045629;3;94
2530;25/10/2023 10:03;30.5;0;1407004596;0;99
1624;25/10/2023 16:03;17.82;0;1407004711;0;94
1139;25/10/2023 15:24;347.61;0;1407023587;3;94
2558;25/10/2023 18:05;39.6;0;1407004595;0;93
2394;25/10/2023 17:18;151.13;0;1407020802;3;94
2834;26/10/2023 10:16;33.27;0;1407046036;0;122
2530;26/10/2023 10:14;25.35;0;1407004596;0;99
837708;26/10/2023 09:19;35.64;0;1407062403;0;100
230;26/10/2023 09:14;71.79;0;1407018303;3;13
2487;26/10/2023 07:51;31.68;0;1407022475;0;99
1609;26/10/2023 12:34;62.97;0;1407004708;3;94
294;26/10/2023 12:20;64.48;0;1407020803;3;9
2374;26/10/2023 14:36;36.44;0;1407022474;0;48
2602;26/10/2023 13:59;39.6;0;1407004594;0;10
2559;26/10/2023 13:50;95.72;0;1407004726;3;94
837708;26/10/2023 18:31;31.68;0;1407062403;0;100
2550;27/10/2023 11:31;136.02;0;1407045629;3;94
1609;27/10/2023 10:46;35.26;0;1407004708;3;18
929;27/10/2023 07:30;45.34;0;1407004714;3;108
2602;12/12/2023 11:09;32.48;0;1407004594;0;29
2507;12/12/2023 09:08;39.6;0;1407004592;0;98
6125;11/12/2023 22:16;47.52;0;1407072632;0;89
817371;11/12/2023 19:51;60.59;0;1407021295;0;100
6125;11/12/2023 19:45;18.22;0;1407072632;0;109
2544;11/12/2023 16:21;148.61;0;1407040610;3;93
2394;11/12/2023 15:54;151.13;0;1407020802;3;94
1139;11/12/2023 15:40;347.61;0;1407023587;3;94
817374;11/12/2023 14:52;24.16;0;1407004737;0;90
2537;11/12/2023 13:47;48.11;0;1407040611;3;95
2487;11/12/2023 13:29;38.81;0;1407022475;0;89
1609;11/12/2023 11:57;35.26;0;1407004708;3;18
1234;11/12/2023 11:18;85.64;0;1407004727;3;68
929;11/12/2023 10:09;71.54;0;1407004714;3;121
2530;11/12/2023 09:50;29.7;0;1407004596;0;99
6125;11/12/2023 09:31;38.02;0;1407072632;0;104
2504;11/12/2023 09:28;9.11;0;1407004598;0;94
837710;11/12/2023 09:09;34.01;0;1407058655;4;62
2374;11/12/2023 08:14;28.12;0;1407022474;0;122
2834;10/12/2023 20:39;8.32;0;1407046036;0;122
2549;10/12/2023 13:59;7.92;0;1407024331;0;28
1624;06/01/2024 19:06;53.47;0;1407004711;0;115
2532;06/01/2024 20:57;46.26;0;1407026665;4;98
817369;06/01/2024 20:26;43.08;0;1407004729;4;100
2522;06/01/2024 17:12;54.26;0;1407009157;0;98
2559;06/01/2024 14:09;120.91;0;1407004726;3;94
1609;06/01/2024 13:42;37.78;0;1407004708;3;93
2537;06/01/2024 10:45;58.44;0;1407040611;3;95
1624;06/01/2024 09:10;47.52;0;1407004711;0;94
2476;05/01/2024 20:42;36.73;0;1407022662;4;94
2394;05/01/2024 17:24;181.36;0;1407020802;3;94
1234;05/01/2024 17:02;103.27;0;1407004727;3;62
2602;05/01/2024 16:10;41.58;0;1407004594;0;13
1624;05/01/2024 15:49;19.8;0;1407004711;0;17
1139;05/01/2024 16:25;347.61;0;1407023587;3;94
2374;05/01/2024 16:08;26.93;0;1407022474;0;84
1889;05/01/2024 14:28;38.55;0;1407025486;4;89
2544;05/01/2024 12:20;93.2;0;1407040610;3;93
1609;05/01/2024 11:25;45.34;0;1407004708;3;18
2550;05/01/2024 11:15;92.7;0;1407045629;3;94
817372;05/01/2024 09:28;25.19;0;1407022915;3;94
929;05/01/2024 08:06;42.32;0;1407004714;3;108
837708;07/01/2024 12:46;31.68;0;1407062403;0;100
817371;07/01/2024 11:03;45.54;0;1407021295;0;120
2507;07/01/2024 16:22;39.6;0;1407004592;0;98
2487;07/01/2024 17:43;43.56;0;1407022475;0;89
2478;07/01/2024 22:28;42.77;0;1407054290;0;100
2522;08/01/2024 03:33;11.88;0;1407009157;0;98
929;08/01/2024 10:04;76.07;0;1407004714;3;13
2515;08/01/2024 08:41;174.31;0;1407004707;3;7
837710;08/01/2024 08:27;22.68;0;1407058655;4;62
2539;08/01/2024 13:07;20.59;0;1407018026;0;98
817372;08/01/2024 12:51;25.19;0;1407022915;3;94
2558;08/01/2024 12:37;36.04;0;1407004595;0;99
2549;08/01/2024 12:26;65.35;0;1407024331;0;99
2550;08/01/2024 12:08;123.93;0;1407045629;3;94
1139;08/01/2024 15:10;352.64;0;1407023587;3;94
817397;08/01/2024 18:01;19.8;0;1407004720;0;94
817369;08/01/2024 21:04;56.69;0;1407004729;4;70
2530;09/01/2024 09:46;33.27;0;1407004596;0;99
218;09/01/2024 07:55;55.42;0;1407004717;3;100
2537;09/01/2024 12:46;59.24;0;1407040611;3;95
929;09/01/2024 12:35;54.41;0;1407004714;3;59
1609;09/01/2024 11:42;40.81;0;1407004708;3;94
2544;09/01/2024 11:03;110.83;0;1407040610;3;94
2394;09/01/2024 13:53;125.94;0;1407020802;3;8
2374;09/01/2024 16:16;26.53;0;1407022474;0;15
2559;09/01/2024 15:15;100.76;0;1407004726;3;93
1234;09/01/2024 15:07;83.12;0;1407004727;3;84
837709;09/01/2024 13:43;32.75;0;1407022917;3;94
2504;09/01/2024 20:34;20.99;0;1407004598;0;94
932;10/01/2024 10:03;7.92;0;1407022663;0;121
2530;10/01/2024 09:55;19.8;0;1407004596;0;99
294;10/01/2024 08:20;62.97;0;1407020803;3;122
2558;10/01/2024 08:08;19.8;0;1407004595;0;93
2550;10/01/2024 11:52;125.94;0;1407045629;3;94
1624;10/01/2024 10:54;59.41;0;1407004711;0;94
837710;10/01/2024 14:36;38.55;0;1407058655;4;16
2544;10/01/2024 15:43;80.6;0;1407040610;3;93
1139;10/01/2024 15:21;347.61;0;1407023587;3;94
2394;10/01/2024 17:40;110.83;0;1407020802;3;94
2515;10/01/2024 16:55;189.92;0;1407004707;3;114
2602;11/01/2024 10:32;24.55;0;1407004594;0;121
2530;11/01/2024 09:44;21.78;0;1407004596;0;99
6125;11/01/2024 09:42;36.04;0;1407072632;0;70
6125;11/01/2024 08:00;49.5;0;1407072632;0;99
837708;11/01/2024 07:46;27.72;0;1407062403;0;99
932;11/01/2024 13:33;26.53;0;1407022663;0;29
2374;11/01/2024 13:14;15.84;0;1407022474;0;61
2507;11/01/2024 11:09;39.6;0;1407004592;0;98
2559;11/01/2024 16:10;93.2;0;1407004726;3;94
929;11/01/2024 15:19;43.32;0;1407004714;3;13
2532;11/01/2024 15:10;34.92;0;1407026665;4;99
6125;11/01/2024 14:13;12.67;0;1407072632;0;29
1609;11/01/2024 14:01;42.82;0;1407004708;3;93
2558;11/01/2024 13:35;39.6;0;1407004595;0;102
230;11/01/2024 16:52;133.5;0;1407018303;3;122
837708;11/01/2024 18:56;23.76;0;1407062403;0;109
294;11/01/2024 18:09;26.7;0;1407020803;3;121
2522;11/01/2024 20:34;29.31;0;1407009157;0;98
2487;11/01/2024 20:17;39.6;0;1407022475;0;89
6125;11/01/2024 22:44;43.56;0;1407072632;0;98
2539;12/01/2024 12:23;23.76;0;1407018026;0;100
2550;12/01/2024 11:51;94.71;0;1407045629;3;94
2394;12/01/2024 11:27;151.13;0;1407020802;3;94
1139;12/01/2024 15:59;347.61;0;1407023587;3;94
2544;12/01/2024 15:44;125.94;0;1407040610;3;93
2502;12/01/2024 15:18;40.3;0;1407062407;3;94
1889;12/01/2024 15:17;37.64;0;1407025486;4;94
817374;12/01/2024 14:28;24.16;0;1407004737;0;90
2476;12/01/2024 21:07;36.28;0;1407022662;4;100
2530;12/01/2024 21:07;24.95;0;1407004596;0;98
2504;12/01/2024 22:33;8.32;0;1407004598;0;93
817397;13/01/2024 13:03;23.76;0;1407004720;0;94
837708;13/01/2024 12:58;58.22;0;1407062403;0;91
1609;13/01/2024 14:31;55.42;0;1407004708;3;93
817356;14/01/2024 09:13;27.72;0;1407004738;0;93
2522;14/01/2024 11:27;30.1;0;1407009157;0;102
2374;14/01/2024 14:42;19.8;0;1407022474;0;40
817371;14/01/2024 19:20;66.53;0;1407021295;0;100
2478;14/01/2024 17:24;39.6;0;1407054290;0;100
2507;14/01/2024 20:38;39.6;0;1407004592;0;98
1234;15/01/2024 10:39;79.6;0;1407004727;3;121
837708;15/01/2024 08:34;32.48;0;1407062403;0;104
2558;15/01/2024 08:31;16.63;0;1407004595;0;93
2602;15/01/2024 12:11;25.74;0;1407004594;0;29
2550;15/01/2024 13:27;125.94;0;1407045629;3;94
2504;15/01/2024 12:28;12.67;0;1407004598;0;94
294;15/01/2024 17:09;47.86;0;1407020803;3;34
837710;15/01/2024 16:48;28.57;0;1407058655;4;62
218;15/01/2024 16:28;55.42;0;1407004717;3;94
2394;15/01/2024 15:47;161.21;0;1407020802;3;94
1139;15/01/2024 15:03;347.61;0;1407023587;3;94
2558;15/01/2024 14:33;19.8;0;1407004595;0;56
2515;15/01/2024 14:33;206.55;0;1407004707;3;99
2544;15/01/2024 13:56;151.13;0;1407040610;3;94
1111;15/01/2024 17:32;98.24;0;1407004713;3;94
817359;15/01/2024 17:03;11.59;0;1407022916;3;94
230;16/01/2024 09:31;151.13;0;1407018303;3;118
1234;16/01/2024 08:56;60.45;0;1407004727;3;108
837709;16/01/2024 11:44;45.84;0;1407022917;3;94
817372;16/01/2024 11:07;60.45;0;1407022915;3;94
1609;16/01/2024 15:14;45.34;0;1407004708;3;93
2558;16/01/2024 13:48;18.22;0;1407004595;0;93
2539;16/01/2024 17:13;21.78;0;1407018026;0;89
2374;17/01/2024 10:14;27.33;0;1407022474;0;34
1234;17/01/2024 09:56;89.17;0;1407004727;3;121
2530;17/01/2024 09:56;29.7;0;1407004596;0;99
2544;17/01/2024 09:55;211.59;0;1407040610;3;94
837708;17/01/2024 09:48;39.6;0;1407062403;0;94
1624;17/01/2024 09:46;55.45;0;1407004711;0;94
1609;17/01/2024 08:41;142.07;0;1407004708;3;18
2504;17/01/2024 13:03;13.86;0;1407004598;0;94
2487;17/01/2024 12:34;42.38;0;1407022475;0;89
2537;17/01/2024 11:48;63.43;0;1407040611;3;95
2559;17/01/2024 15:59;149.62;0;1407004726;3;94
1139;17/01/2024 15:44;347.61;0;1407023587;3;94
2549;17/01/2024 14:48;56.63;0;1407024331;0;32
2394;17/01/2024 14:40;176.32;0;1407020802;3;94
1234;18/01/2024 07:06;25.19;0;1407004727;3;108
1609;18/01/2024 13:00;50.38;0;1407004708;3;93
2532;18/01/2024 12:54;42.49;0;1407026665;4;98
2549;18/01/2024 11:34;13.27;0;1407024331;0;32
817359;18/01/2024 10:21;74.56;0;1407022916;3;94
1234;18/01/2024 15:24;50.38;0;1407004727;3;27
2537;18/01/2024 14:07;56.68;0;1407040611;3;95
932;18/01/2024 14:35;29.7;0;1407022663;0;47
837710;18/01/2024 16:13;35.37;0;1407058655;4;84
1889;18/01/2024 18:19;38.78;0;1407025486;4;90
2507;18/01/2024 21:51;39.6;0;1407004592;0;98
294;18/01/2024 18:07;65.49;0;1407020803;3;121
2374;19/01/2024 11:25;24.95;0;1407022474;0;34
1609;19/01/2024 12:25;35.26;0;1407004708;3;18
2550;19/01/2024 12:16;193.95;0;1407045629;3;94
2515;19/01/2024 11:40;206.55;0;1407004707;3;99
2394;19/01/2024 16:33;151.13;0;1407020802;3;94
1139;19/01/2024 16:10;347.61;0;1407023587;3;94
2472;19/01/2024 15:02;36.28;0;1407044677;4;94
2476;19/01/2024 14:37;37.64;0;1407022662;4;94
230;19/01/2024 19:16;176.42;0;1407018303;3;29
817397;19/01/2024 18:24;19.8;0;1407004720;0;96
6125;19/01/2024 17:28;57.43;0;1407072632;0;109
2539;19/01/2024 17:25;21.78;0;1407018026;0;90
929;20/01/2024 10:32;66.5;0;1407004714;3;84
817369;20/01/2024 09:24;34.01;0;1407004729;4;92
2504;20/01/2024 09:04;16.24;0;1407004598;0;94
6125;20/01/2024 08:38;49.5;0;1407072632;0;94
2559;20/01/2024 13:10;133.5;0;1407004726;3;94
1609;20/01/2024 13:06;31.23;0;1407004708;3;93
1624;20/01/2024 15:35;55.45;0;1407004711;0;93
2544;20/01/2024 14:22;166.25;0;1407040610;3;93
932;21/01/2024 07:59;23.76;0;1407022663;0;108
2478;21/01/2024 16:37;36.83;0;1407054290;0;101
817367;21/01/2024 15:49;14.26;0;1407027605;0;98
2602;21/01/2024 14:49;18.61;0;1407004594;0;109
2602;21/01/2024 14:53;15.05;0;1407004594;0;109
2530;22/01/2024 09:56;41.19;0;1407004596;0;99
2550;22/01/2024 09:40;131.99;0;1407045629;3;94
817356;22/01/2024 08:27;12.28;0;1407004738;0;93
2558;22/01/2024 08:22;35.64;0;1407004595;0;93
2502;22/01/2024 12:38;47.86;0;1407062407;3;94
1609;22/01/2024 11:59;57.93;0;1407004708;3;18
1234;22/01/2024 09:51;84.38;0;1407004727;3;34
2507;22/01/2024 14:14;39.6;0;1407004592;0;98
2394;22/01/2024 13:59;151.13;0;1407020802;3;94
2487;22/01/2024 15:48;43.56;0;1407022475;0;89
2558;22/01/2024 14:56;30.1;0;1407004595;0;39
2374;22/01/2024 16:35;25.74;0;1407022474;0;84
2515;23/01/2024 10:13;167.76;0;1407004707;3;7
929;23/01/2024 09:45;47.96;0;1407004714;3;13
2522;23/01/2024 08:10;40.79;0;1407009157;0;99
1609;23/01/2024 12:54;33.25;0;1407004708;3;93
218;23/01/2024 11:22;55.42;0;1407004717;3;94
1139;23/01/2024 15:05;347.61;0;1407023587;3;94
1234;23/01/2024 17:17;69.02;0;1407004727;3;122
2559;23/01/2024 16:13;95.72;0;1407004726;3;93
6125;23/01/2024 21:11;52.67;0;1407072632;0;99
2504;23/01/2024 19:51;18.22;0;1407004598;0;96
2550;24/01/2024 10:39;96.73;0;1407045629;3;95
1609;24/01/2024 10:25;35.26;0;1407004708;3;71
837710;24/01/2024 10:09;34.92;0;1407058655;4;121
294;24/01/2024 13:08;59.77;0;1407020803;3;13
2544;24/01/2024 12:25;186.4;0;1407040610;3;94
929;24/01/2024 12:34;55.42;0;1407004714;3;58
2394;24/01/2024 15:54;100.76;0;1407020802;3;94
932;24/01/2024 15:31;27.6;0;1407022663;0;122
2558;24/01/2024 14:43;40.79;0;1407004595;0;90
1889;24/01/2024 13:45;34.01;0;1407025486;4;94
2487;25/01/2024 07:39;20.99;0;1407022475;0;99
2539;25/01/2024 09:54;22.57;0;1407018026;0;94
2374;25/01/2024 09:38;35.64;0;1407022474;0;121
817397;25/01/2024 09:23;23.76;0;1407004720;0;94
230;25/01/2024 08:21;125.94;0;1407018303;3;108
6125;25/01/2024 11:37;53.47;0;1407072632;0;89
929;25/01/2024 13:29;41.81;0;1407004714;3;3
1139;25/01/2024 16:26;362.72;0;1407023587;3;94
2559;25/01/2024 15:49;85.64;0;1407004726;3;93
837708;25/01/2024 15:22;31.68;0;1407062403;0;98
817371;25/01/2024 15:24;60.99;0;1407021295;0;94
1609;25/01/2024 14:21;44.33;0;1407004708;3;93
2487;25/01/2024 14:06;23.76;0;1407022475;0;26
6125;24/01/2024 16:48;46.73;0;1407072632;0;47
1234;25/01/2024 18:17;80.6;0;1407004727;3;118
2504;25/01/2024 21:15;14.6;0;1407004598;0;94
817369;26/01/2024 05:22;43.08;0;1407004729;4;94
2507;26/01/2024 09:50;39.6;0;1407004592;0;98
2550;26/01/2024 10:47;108.31;0;1407045629;3;94
2515;26/01/2024 13:16;183.88;0;1407004707;3;99
2544;26/01/2024 12:19;110.83;0;1407040610;3;94
929;26/01/2024 11:30;53.9;0;1407004714;3;124
1609;26/01/2024 11:01;35.26;0;1407004708;3;18
1111;26/01/2024 18:03;101.76;0;1407004713;3;94
837708;26/01/2024 23:07;50.69;0;1407062403;0;104
2522;27/01/2024 09:25;54.85;0;1407009157;0;102
817372;27/01/2024 08:57;60.45;0;1407022915;3;94
2549;27/01/2024 11:51;49.11;0;1407024331;0;109
2532;27/01/2024 11:48;36.28;0;1407026665;4;94
1234;27/01/2024 14:07;90.68;0;1407004727;3;34
1609;27/01/2024 13:42;35.26;0;1407004708;3;94
2476;27/01/2024 19:16;39.46;0;1407022662;4;100
2602;27/01/2024 17:58;35.64;0;1407004594;0;99
929;28/01/2024 07:21;53.2;0;1407004714;3;13
2602;28/01/2024 14:47;26.14;0;1407004594;0;101
929;28/01/2024 12:05;78.09;0;1407004714;3;99
2487;28/01/2024 11:32;37.62;0;1407022475;0;89
2530;29/01/2024 10:08;30.5;0;1407004596;0;99
2544;29/01/2024 09:50;125.94;0;1407040610;3;93
2374;29/01/2024 08:08;24.95;0;1407022474;0;122
2558;29/01/2024 08:01;25.74;0;1407004595;0;93
2550;29/01/2024 11:48;94.71;0;1407045629;3;94
2483;29/01/2024 11:44;48.36;0;1407022918;3;94
2539;29/01/2024 11:40;23.76;0;1407018026;0;89
1234;29/01/2024 12:27;85.64;0;1407004727;3;99
837710;29/01/2024 16:48;38.55;0;1407058655;4;62
2559;29/01/2024 16:36;128.46;0;1407004726;3;93
2394;29/01/2024 16:14;197.98;0;1407020802;3;94
2549;29/01/2024 15:36;33.27;0;1407024331;0;98
230;29/01/2024 15:27;176.32;0;1407018303;3;59
1889;29/01/2024 15:04;38.55;0;1407025486;4;94
1609;29/01/2024 14:13;40.3;0;1407004708;3;18
1624;29/01/2024 14:05;27.72;0;1407004711;0;94
1234;29/01/2024 17:33;46.35;0;1407004727;3;24
817369;30/01/2024 07:25;47.62;0;1407004729;4;99
1139;30/01/2024 07:05;347.61;0;1407023587;3;94
218;30/01/2024 08:53;56.93;0;1407004717;3;100
294;30/01/2024 08:26;64.48;0;1407020803;3;122
929;30/01/2024 08:17;87.66;0;1407004714;3;78
817359;30/01/2024 15:09;20.15;0;1407022916;3;94
1609;30/01/2024 14:44;45.34;0;1407004708;3;93
2504;30/01/2024 14:21;21.78;0;1407004598;0;94
2544;30/01/2024 14:03;57.93;0;1407040610;3;93
2602;30/01/2024 18:48;14.65;0;1407004594;0;99
2507;30/01/2024 20:35;39.6;0;1407004592;0;98
2515;31/01/2024 09:56;204.53;0;1407004707;3;95
2530;31/01/2024 09:48;37.62;0;1407004596;0;99
837709;31/01/2024 08:02;63.48;0;1407022917;3;94
2558;31/01/2024 12:25;39.6;0;1407004595;0;93
1609;31/01/2024 11:40;35.26;0;1407004708;3;18
1624;31/01/2024 15:26;39.6;0;1407004711;0;94
1139;31/01/2024 15:20;347.61;0;1407023587;3;94
2522;31/01/2024 18:32;51.49;0;1407009157;0;102
2394;31/01/2024 16:50;186.4;0;1407020802;3;94
2559;31/01/2024 16:01;97.48;0;1407004726;3;93
2549;31/01/2024 21:50;59.41;0;1407024331;0;28
2374;31/01/2024 20:58;33.27;0;1407022474;0;25
2550;01/02/2024 09:40;188.41;0;1407045629;3;94
929;01/02/2024 08:46;108.31;0;1407004714;3;108
817356;01/02/2024 08:12;27.72;0;1407004738;0;93
2544;01/02/2024 13:13;143.58;0;1407040610;3;94
817359;01/02/2024 12:45;51.39;0;1407022916;3;94
837709;01/02/2024 12:46;48.87;0;1407022917;3;94
817397;01/02/2024 12:07;19.8;0;1407004720;0;94
2537;01/02/2024 11:16;53.15;0;1407040611;3;95
2532;01/02/2024 11:08;43.08;0;1407026665;4;89
932;01/02/2024 15:34;27.72;0;1407022663;0;121
2530;01/02/2024 14:15;31.68;0;1407004596;0;112
1234;01/02/2024 18:10;100.76;0;1407004727;3;34
2539;01/02/2024 18:03;24.55;0;1407018026;0;98
230;01/02/2024 21:03;177.83;0;1407018303;3;29
2502;02/02/2024 09:25;47.86;0;1407062407;3;94
817374;02/02/2024 08:24;27.72;0;1407004737;0;94
2550;02/02/2024 11:24;65.99;0;1407045629;3;94
2472;02/02/2024 16:02;38.55;0;1407044677;4;94
1139;02/02/2024 15:49;347.61;0;1407023587;3;94
2559;02/02/2024 15:42;90.68;0;1407004726;3;93
2487;02/02/2024 15:23;45.54;0;1407022475;0;99
2476;02/02/2024 18:30;39.91;0;1407022662;4;94
2394;02/02/2024 16:49;176.32;0;1407020802;3;94
2504;03/02/2024 09:33;15.84;0;1407004598;0;94
2544;03/02/2024 12:54;201.51;0;1407040610;3;94
6125;03/02/2024 12:35;45.54;0;1407072632;0;104
2515;03/02/2024 11:22;171.28;0;1407004707;3;81
2394;03/02/2024 16:27;65.49;0;1407020802;3;94
2602;03/02/2024 15:20;43.56;0;1407004594;0;121
2374;03/02/2024 15:18;25.74;0;1407022474;0;61
2507;03/02/2024 14:49;39.6;0;1407004592;0;94
817367;03/02/2024 14:23;54.26;0;1407027605;0;90
1609;03/02/2024 13:59;50.38;0;1407004708;3;93
6125;03/02/2024 22:00;57.82;0;1407072632;0;99
837706;04/02/2024 07:38;35.26;0;1407059200;3;94
817371;04/02/2024 08:01;59.01;0;1407021295;0;100
2522;04/02/2024 09:56;27.72;0;1407009157;0;70
1889;04/02/2024 17:10;38.55;0;1407025486;4;90
2530;05/02/2024 09:59;23.76;0;1407004596;0;99
929;05/02/2024 09:56;132.49;0;1407004714;3;121
2558;05/02/2024 13:14;38.02;0;1407004595;0;99
2550;05/02/2024 12:18;120.91;0;1407045629;3;94
294;05/02/2024 11:19;68.01;0;1407020803;3;16
1609;05/02/2024 10:43;35.26;0;1407004708;3;18
837710;05/02/2024 15:33;32.65;0;1407058655;4;65
817372;05/02/2024 15:34;80.6;0;1407022915;3;94
2559;05/02/2024 15:04;93.2;0;1407004726;3;93
2549;05/02/2024 16:44;60.59;0;1407024331;0;121
2476;05/02/2024 21:56;18.14;0;1407022662;4;100
2515;06/02/2024 10:26;168.77;0;1407004707;3;94
817367;06/02/2024 09:53;39.6;0;1407027605;0;98
2504;06/02/2024 09:26;15.84;0;1407004598;0;94
1139;06/02/2024 07:39;347.61;0;1407023587;3;94
1609;06/02/2024 12:36;45.84;0;1407004708;3;93
2374;06/02/2024 11:08;21.78;0;1407022474;0;13
2394;06/02/2024 10:49;125.94;0;1407020802;3;94
218;06/02/2024 10:47;56.93;0;1407004717;3;89
2476;06/02/2024 16:22;13.61;0;1407022662;4;109
2544;06/02/2024 14:41;108.31;0;1407040610;3;93
1111;06/02/2024 17:49;97.73;0;1407004713;3;94
2530;07/02/2024 10:07;35.64;0;1407004596;0;99
2558;06/02/2024 15:28;31.68;0;1407004595;0;116
2550;07/02/2024 12:53;142.57;0;1407045629;3;94
2478;07/02/2024 12:46;33.66;0;1407054290;0;97
817369;07/02/2024 12:00;40.36;0;1407004729;4;100
1609;07/02/2024 08:45;45.34;0;1407004708;3;83
230;07/02/2024 15:38;169.42;0;1407018303;3;4
1139;07/02/2024 15:34;347.61;0;1407023587;3;94
2559;07/02/2024 15:06;90.68;0;1407004726;3;93
2532;07/02/2024 19:00;47.62;0;1407026665;4;99
2487;07/02/2024 17:37;41.98;0;1407022475;0;89
2602;07/02/2024 17:26;43.37;0;1407004594;0;99
2507;07/02/2024 17:02;39.6;0;1407004592;0;98
2522;08/02/2024 04:32;11.88;0;1407009157;0;96
6125;08/02/2024 09:47;38.42;0;1407072632;0;70
1234;08/02/2024 14:12;125.94;0;1407004727;3;122
1609;08/02/2024 13:46;37.28;0;1407004708;3;93
2539;08/02/2024 13:28;25.35;0;1407018026;0;89
1624;08/02/2024 13:14;59.41;0;1407004711;0;100
817397;08/02/2024 12:01;19.8;0;1407004720;0;94
929;08/02/2024 11:58;143.58;0;1407004714;3;45
2502;08/02/2024 11:34;40.3;0;1407062407;3;90
2544;08/02/2024 15:41;125.94;0;1407040610;3;93
837708;08/02/2024 14:55;31.68;0;1407062403;0;94
2522;08/02/2024 19:17;47.13;0;1407009157;0;102
6125;08/02/2024 20:10;18.22;0;1407072632;0;109
6125;08/02/2024 23:13;38.42;0;1407072632;0;90
2537;09/02/2024 10:05;43.58;0;1407040611;3;95
2394;09/02/2024 13:24;100.76;0;1407020802;3;94
817369;09/02/2024 12:18;45.35;0;1407004729;4;99
837709;09/02/2024 10:50;90.68;0;1407022917;3;94
1609;09/02/2024 10:41;35.26;0;1407004708;3;18
2515;09/02/2024 10:38;201.51;0;1407004707;3;94
2559;09/02/2024 15:04;123.43;0;1407004726;3;93
2550;09/02/2024 13:40;113.35;0;1407045629;3;94
294;09/02/2024 10:28;55.42;0;1407020803;3;78
2478;09/02/2024 19:27;23.76;0;1407054290;0;89
2487;09/02/2024 17:22;43.56;0;1407022475;0;89
932;09/02/2024 16:53;29.7;0;1407022663;0;29
1609;10/02/2024 13:28;44.33;0;1407004708;3;93
2476;10/02/2024 12:38;35.37;0;1407022662;4;94
817356;10/02/2024 14:12;27.72;0;1407004738;0;93
2558;10/02/2024 14:07;39.6;0;1407004595;0;90
2374;10/02/2024 13:42;27.72;0;1407022474;0;61
1139;10/02/2024 13:21;347.61;0;1407023587;3;94
1889;10/02/2024 19:14;37.64;0;1407025486;4;99
2602;10/02/2024 19:43;26.53;0;1407004594;0;13
2549;11/02/2024 13:10;33.66;0;1407024331;0;28
2602;11/02/2024 15:43;25.74;0;1407004594;0;99
817374;11/02/2024 18:58;24.16;0;1407004737;0;90
