date,v1,odometre,matricule
2023-07-09 11:17:00,54.0,,1609
2023-08-09 09:59:00,35.0,,1609
2023-09-09 11:14:00,35.0,,1609
2023-12-09 11:29:00,56.0,,1609
2023-09-13 13:13:00,18.0,,1609
2023-09-14 12:10:00,46.0,,1609
2023-09-14 13:38:00,79.0,,1609
2023-09-15 09:56:00,37.0,,1609
2023-09-16 13:23:00,33.0,,1609
2023-09-19 13:34:00,27.0,,1609
2023-09-21 15:24:00,56.0,,1609
2023-09-21 16:05:00,71.0,,1609
2023-09-21 17:07:00,50.0,,1609
2023-09-22 09:37:00,46.0,,1609
2023-09-25 11:49:00,35.0,,1609
2023-09-26 11:55:00,35.0,,1609
2023-09-28 11:00:00,54.0,,1609
2023-09-29 10:09:00,52.0,,1609
2023-09-30 10:31:00,46.0,,1609
2023-03-10 11:07:00,25.0,,1609
2023-03-10 11:59:00,50.0,,1609
2023-04-10 09:31:00,48.0,,1609
2023-06-10 10:13:00,50.0,,1609
2023-06-10 11:31:00,69.0,,1609
2023-07-10 09:40:00,52.0,,1609
2023-09-10 10:33:00,48.0,,1609
2023-10-10 12:12:00,44.0,,1609
2023-12-10 11:45:00,50.0,,1609
2023-10-13 10:20:00,50.0,,1609
2023-10-14 11:02:00,54.0,,1609
2023-10-16 09:31:00,52.0,,1609
2023-10-17 13:20:00,48.0,,1609
2023-10-19 11:36:00,39.0,,1609
2023-10-19 13:05:00,65.0,,1609
2023-10-20 10:32:00,42.0,,1609
2023-10-21 09:57:00,48.0,,1609
2023-10-23 09:16:00,44.0,,1609
2023-10-24 09:46:00,50.0,,1609
2023-10-26 09:41:00,27.0,,1609
2023-10-27 09:42:00,35.0,,1609
2023-10-28 09:43:00,46.0,,1609
2023-10-30 07:42:00,46.0,,1609
2023-10-30 10:00:00,54.0,,1609
2023-10-30 10:05:00,100.0,,1609
2023-10-30 10:52:00,67.0,,1609
2023-10-31 10:25:00,44.0,,1609
2023-02-11 12:02:00,50.0,,1609
2023-04-11 07:20:00,46.0,,1609
2023-07-11 11:11:00,37.0,,1609
2023-08-11 09:37:00,35.0,,1609
2023-09-11 11:13:00,46.0,,1609
2023-11-11 08:32:00,25.0,,1609
2023-11-13 07:59:00,46.0,,1609
2023-11-13 09:11:00,75.0,,1609
2023-11-14 14:53:00,33.0,,1609
2023-11-15 11:47:00,69.0,,1609
2023-11-16 10:42:00,33.0,,1609
2023-11-18 09:10:00,18.0,,1609
2023-11-18 11:53:00,31.0,,1609
2023-11-18 12:32:00,84.0,,1609
2023-11-20 09:47:00,52.0,,1609
2023-11-21 10:09:00,56.0,,1609
2023-11-22 10:36:00,52.0,,1609
2023-11-23 12:23:00,52.0,,1609
2023-11-24 12:06:00,56.0,,1609
2023-11-25 10:32:00,54.0,,1609
2023-11-27 11:50:00,54.0,,1609
2023-11-28 09:39:00,54.0,,1609
2023-11-29 11:03:00,52.0,,1609
2023-11-29 16:14:00,56.0,,1609
2023-01-12 10:10:00,54.0,,1609
2023-02-12 10:47:00,56.0,,1609
2023-04-12 07:18:00,60.0,,1609
2023-05-12 11:07:00,42.0,,1609
2023-06-12 09:49:00,50.0,,1609
2023-07-12 10:59:00,56.0,,1609
2023-08-12 10:06:00,50.0,,1609
2023-09-12 13:10:00,48.0,,1609
2023-11-12 10:53:00,52.0,,1609
2023-12-12 13:15:00,50.0,,1609
2023-12-13 11:58:00,39.0,,1609
2023-12-14 13:30:00,54.0,,1609
2023-12-15 11:28:00,37.0,,1609
2023-12-16 11:32:00,52.0,,1609
2023-12-18 09:49:00,46.0,,1609
2023-12-19 11:54:00,46.0,,1609
2023-12-20 11:19:00,52.0,,1609
2023-12-21 11:26:00,52.0,,1609
2023-12-22 07:30:00,63.0,,1609
2023-12-23 11:23:00,39.0,,1609
2023-12-25 09:48:00,54.0,,1609
2023-12-26 12:16:00,56.0,,1609
2023-12-27 10:43:00,52.0,,1609
2024-04-01 12:52:00,42.0,,1609
2024-05-01 10:26:00,37.0,,1609
2024-06-01 12:36:00,50.0,,1609
2024-08-01 10:44:00,42.0,,1609
2024-09-01 10:41:00,54.0,,1609
2024-11-01 12:55:00,48.0,,1609
2024-12-01 07:16:00,63.0,,1609
2024-01-13 13:24:00,35.0,,1609
2024-01-15 09:51:00,48.0,,1609
2024-01-16 14:10:00,46.0,,1609
2024-01-17 07:34:00,56.0,,1609
2024-01-18 11:56:00,48.0,,1609
2024-01-19 11:21:00,58.0,,1609
2024-01-20 12:04:00,65.0,,1609
2024-01-22 10:56:00,35.0,,1609
2024-01-23 11:53:00,58.0,,1609
2024-01-24 09:24:00,52.0,,1609
2024-01-25 13:16:00,48.0,,1609
2024-01-26 10:00:00,63.0,,1609
2024-01-27 12:41:00,58.0,,1609
2024-01-29 13:12:00,35.0,,1609
2024-01-30 13:41:00,48.0,,1609
2024-01-30 13:42:00,69.0,,1609
2024-01-31 10:37:00,58.0,,1609
2024-03-02 12:55:00,37.0,,1609
2024-05-02 09:43:00,52.0,,1609
2024-06-02 11:34:00,44.0,,1609
2024-07-02 07:43:00,50.0,,1609
2024-08-02 12:43:00,56.0,,1609
2024-09-02 09:41:00,63.0,,1609
2024-10-02 12:25:00,46.0,,1609
2024-02-13 10:33:00,25.0,,1609
2024-02-14 10:52:00,52.0,,1609
2024-02-15 12:14:00,48.0,,1609
2024-02-16 07:28:00,60.0,,1609
2024-02-17 12:21:00,58.0,,1609
2024-02-19 08:45:00,44.0,,1609
2024-02-20 12:16:00,35.0,,1609
2024-02-21 11:16:00,37.0,,1609
2024-02-22 10:57:00,44.0,,1609
2024-02-24 12:29:00,31.0,,1609
2024-02-25 11:50:00,54.0,,1609
2024-02-27 11:55:00,58.0,,1609
2024-02-28 10:09:00,58.0,,1609
2024-02-29 13:19:00,42.0,,1609
2024-02-03 10:51:00,44.0,,1609
2024-05-03 12:29:00,27.0,,1609
2024-06-03 10:24:00,56.0,,1609
2024-07-03 12:06:00,54.0,,1609
2024-07-03 16:09:00,63.0,,1609
2024-11-03 09:11:00,50.0,,1609
2024-12-03 12:01:00,37.0,,1609
2023-02-06 16:47:00,6.0,,1889
2023-07-06 10:08:00,6.0,,1889
2023-12-06 12:50:00,2.0,,1889
2023-06-16 14:45:00,10.0,,1889
2023-06-20 15:21:00,9.0,,1889
2023-06-24 08:24:00,6.0,,1889
2023-06-27 18:00:00,15.0,,1889
2023-03-07 13:43:00,7.0,,1889
2023-07-07 20:25:00,6.0,,1889
2023-12-07 13:23:00,11.0,,1889
2023-07-17 10:43:00,3.0,,1889
2023-07-22 07:50:00,9.0,,1889
2023-07-27 08:16:00,6.0,,1889
2023-07-31 14:13:00,4.0,,1889
2023-05-08 12:04:00,5.0,,1889
2023-07-08 21:38:00,20.0,,1889
2023-08-08 07:42:00,36.0,,1889
2023-11-08 13:28:00,3.0,,1889
2023-08-19 12:32:00,11.0,,1889
2023-08-25 12:54:00,11.0,,1889
2023-08-30 19:13:00,2.0,,1889
2023-08-31 21:49:00,7.0,,1889
2023-05-09 15:34:00,9.0,,1889
2023-11-09 12:05:00,5.0,,1889
2023-09-15 16:22:00,9.0,,1889
2023-09-20 13:06:00,4.0,,1889
2023-09-25 12:17:00,7.0,,1889
2023-09-30 19:06:00,9.0,,1889
2023-06-10 11:37:00,3.0,,1889
2023-12-10 08:13:00,3.0,,1889
2023-10-18 10:32:00,7.0,,1889
2023-10-23 16:09:00,6.0,,1889
2023-10-27 16:26:00,8.0,,1889
2023-01-11 14:05:00,5.0,,1889
2023-07-11 17:08:00,7.0,,1889
2023-11-13 17:30:00,6.0,,1889
2023-11-28 11:28:00,6.0,,1889
2023-02-12 18:52:00,10.0,,1889
2023-08-12 13:52:00,13.0,,1889
2023-12-14 12:27:00,7.0,,1889
2023-12-19 14:15:00,9.0,,1889
2023-12-25 11:24:00,7.0,,1889
2023-12-30 11:36:00,13.0,,1889
2024-05-01 13:23:00,5.0,,1889
2024-12-01 14:11:00,6.0,,1889
2024-01-18 14:56:00,5.0,,1889
2024-01-24 12:38:00,9.0,,1889
2024-01-29 12:50:00,5.0,,1889
2024-04-02 15:44:00,6.0,,1889
2024-10-02 18:11:00,5.0,,1889
2024-02-17 07:50:00,9.0,,1889
2024-02-21 12:39:00,6.0,,1889
2024-02-27 16:50:00,4.0,,1889
2024-03-03 17:46:00,3.0,,1889
2024-08-03 16:24:00,5.0,,1889
2023-05-06 12:21:00,11.0,,2384
2023-10-06 11:33:00,12.0,,2384
2023-06-17 12:10:00,8.0,,2384
2023-06-20 16:14:00,29.0,,2384
2023-01-06 15:56:00,62.0,,2394
2023-03-06 12:56:00,62.0,,2394
2023-06-06 11:52:00,49.0,,2394
2023-07-06 15:21:00,59.0,,2394
2023-09-06 15:30:00,62.0,,2394
2023-06-13 12:46:00,85.0,,2394
2023-06-15 13:05:00,39.0,,2394
2023-06-17 12:55:00,57.0,,2394
2023-06-20 15:31:00,78.0,,2394
2023-06-21 17:22:00,111.0,,2394
2023-06-22 16:16:00,124.0,,2394
2023-06-24 14:02:00,78.0,,2394
2023-05-07 14:54:00,83.0,,2394
2023-07-07 13:02:00,49.0,,2394
2023-08-07 15:39:00,96.0,,2394
2023-11-07 17:25:00,70.0,,2394
2023-07-13 16:25:00,72.0,,2394
2023-07-17 17:27:00,52.0,,2394
2023-07-19 12:51:00,28.0,,2394
2023-07-21 05:18:00,85.0,,2394
2023-07-21 15:13:00,75.0,,2394
2023-07-24 07:21:00,65.0,,2394
2023-07-27 17:31:00,72.0,,2394
2023-07-29 15:44:00,62.0,,2394
2023-07-31 17:34:00,91.0,,2394
2023-01-08 16:27:00,124.0,,2394
2023-03-08 17:55:00,127.0,,2394
2023-05-08 12:53:00,67.0,,2394
2023-08-08 17:32:00,72.0,,2394
2023-10-08 13:49:00,124.0,,2394
2023-12-08 14:51:00,78.0,,2394
2023-12-08 14:55:00,145.0,,2394
2023-08-17 12:04:00,46.0,,2394
2023-08-21 10:38:00,54.0,,2394
2023-08-26 05:05:00,59.0,,2394
2023-08-29 05:23:00,70.0,,2394
2023-08-31 06:06:00,49.0,,2394
2023-01-09 15:26:00,33.0,,2394
2023-02-09 15:08:00,72.0,,2394
2023-05-09 16:06:00,65.0,,2394
2023-06-09 17:17:00,119.0,,2394
2023-09-20 11:41:00,46.0,,2394
2023-09-22 12:24:00,49.0,,2394
2023-09-25 15:12:00,127.0,,2394
2023-09-28 12:54:00,72.0,,2394
2023-09-29 15:21:00,127.0,,2394
2023-02-10 15:24:00,70.0,,2394
2023-04-10 19:05:00,57.0,,2394
2023-06-10 15:34:00,98.0,,2394
2023-10-13 14:54:00,119.0,,2394
2023-10-16 16:16:00,67.0,,2394
2023-10-18 14:28:00,78.0,,2394
2023-10-20 15:05:00,33.0,,2394
2023-10-23 16:25:00,145.0,,2394
2023-10-25 15:02:00,65.0,,2394
2023-10-28 13:16:00,117.0,,2394
2023-10-31 14:18:00,104.0,,2394
2023-02-11 15:16:00,101.0,,2394
2023-04-11 12:58:00,59.0,,2394
2023-06-11 14:03:00,184.0,,2394
2023-08-11 16:22:00,91.0,,2394
2023-10-11 15:02:00,78.0,,2394
2023-11-13 14:07:00,78.0,,2394
2023-11-15 16:26:00,114.0,,2394
2023-11-17 15:18:00,91.0,,2394
2023-11-21 14:45:00,78.0,,2394
2023-11-24 12:57:00,44.0,,2394
2023-11-27 13:44:00,83.0,,2394
2023-11-29 14:14:00,83.0,,2394
2023-01-12 14:19:00,62.0,,2394
2023-04-12 16:57:00,75.0,,2394
2023-06-12 16:13:00,83.0,,2394
2023-08-12 16:07:00,65.0,,2394
2023-11-12 13:57:00,54.0,,2394
2023-12-15 06:48:00,28.0,,2394
2023-12-19 10:37:00,41.0,,2394
2023-12-21 14:29:00,98.0,,2394
2023-12-25 15:25:00,72.0,,2394
2023-12-28 16:30:00,78.0,,2394
2024-03-01 16:39:00,91.0,,2394
2024-05-01 16:16:00,57.0,,2394
2024-09-01 07:26:00,91.0,,2394
2024-10-01 16:34:00,140.0,,2394
2024-12-01 10:23:00,54.0,,2394
2024-01-15 12:03:00,85.0,,2394
2024-01-17 12:43:00,75.0,,2394
2024-01-19 15:23:00,104.0,,2394
2024-01-22 11:27:00,101.0,,2394
2024-01-24 14:48:00,109.0,,2394
2024-01-29 12:31:00,54.0,,2394
2024-01-31 15:38:00,62.0,,2394
2024-02-02 15:08:00,57.0,,2394
2024-03-02 12:57:00,166.0,,2394
2024-06-02 09:46:00,83.0,,2394
2024-09-02 12:19:00,65.0,,2394
2024-12-02 15:56:00,83.0,,2394
2024-02-14 14:49:00,109.0,,2394
2024-02-16 16:03:00,85.0,,2394
2024-02-19 16:07:00,62.0,,2394
2024-02-21 14:39:00,67.0,,2394
2024-02-24 13:18:00,46.0,,2394
2024-02-27 11:36:00,54.0,,2394
2024-01-03 12:57:00,85.0,,2394
2024-04-03 13:49:00,65.0,,2394
2024-05-03 14:34:00,179.0,,2394
2024-08-03 15:09:00,62.0,,2394
2024-10-03 17:47:00,101.0,,2394
2024-06-03 15:08:00,6.0,,2472
2024-03-13 10:45:00,5.0,,2472
2023-04-06 18:14:00,7.0,,2476
2023-11-06 12:16:00,7.0,,2476
2023-06-17 12:47:00,3.0,,2476
2023-06-24 13:35:00,6.0,,2476
2023-06-28 15:04:00,9.0,,2476
2023-04-07 11:58:00,4.0,,2476
2023-12-07 09:21:00,6.0,,2476
2023-07-18 17:23:00,6.0,,2476
2023-07-24 22:41:00,6.0,,2476
2023-01-08 13:58:00,5.0,,2476
2023-06-08 21:35:00,6.0,,2476
2023-12-08 13:59:00,6.0,,2476
2023-08-20 12:48:00,7.0,,2476
2023-08-28 07:28:00,15.0,,2476
2023-03-09 09:52:00,5.0,,2476
2023-10-09 12:21:00,5.0,,2476
2023-09-16 12:15:00,4.0,,2476
2023-09-24 17:18:00,6.0,,2476
2023-09-28 07:44:00,27.0,,2476
2023-05-10 07:31:00,10.0,,2476
2023-10-10 11:12:00,7.0,,2476
2023-10-18 10:50:00,6.0,,2476
2023-10-24 13:08:00,5.0,,2476
2023-10-30 07:54:00,17.0,,2476
2023-10-30 16:30:00,29.0,,2476
2023-03-11 16:30:00,4.0,,2476
2023-10-11 17:42:00,7.0,,2476
2023-11-17 17:50:00,4.0,,2476
2023-11-24 14:54:00,4.0,,2476
2023-04-12 12:48:00,8.0,,2476
2023-12-12 13:27:00,6.0,,2476
2023-12-13 16:24:00,23.0,,2476
2023-12-23 09:31:00,6.0,,2476
2023-12-29 16:29:00,9.0,,2476
2024-05-01 19:35:00,5.0,,2476
2024-12-01 18:42:00,6.0,,2476
2024-01-19 12:29:00,4.0,,2476
2024-01-27 14:41:00,3.0,,2476
2024-02-02 17:24:00,6.0,,2476
2024-05-02 20:52:00,26.0,,2476
2024-06-02 15:15:00,27.0,,2476
2024-10-02 11:22:00,9.0,,2476
2024-02-16 17:18:00,9.0,,2476
2024-02-29 16:04:00,6.0,,2476
2024-07-03 10:29:00,5.0,,2476
2023-01-06 08:37:00,48.0,,2483
2023-01-06 08:53:00,36.0,,2483
2023-01-06 08:56:00,43.0,,2483
2023-01-06 09:57:00,48.0,,2483
2023-01-06 10:00:00,40.0,,2483
2023-01-06 13:20:00,41.0,,2483
2023-01-06 13:23:00,58.0,,2483
2023-01-06 13:35:00,44.0,,2483
2023-03-06 12:12:00,67.0,,2483
2023-03-06 12:32:00,50.0,,2483
2023-03-06 12:46:00,62.0,,2483
2023-03-06 12:59:00,80.0,,2483
2023-03-06 13:00:00,63.0,,2483
2023-05-06 09:01:00,80.0,,2483
2023-05-06 10:57:00,80.0,,2483
2023-08-06 10:46:00,0.0,,2483
2023-08-06 13:55:00,15.0,,2483
2024-01-03 16:13:00,75.0,,2483
2024-01-03 18:48:00,80.0,,2483
2024-12-03 08:08:00,80.0,,2483
2024-12-03 08:57:00,17.0,,2483
2024-06-03 12:50:00,31.0,,2507
2024-10-03 08:07:00,14.0,,2507
2024-11-03 06:45:00,7.0,,2507
2024-11-03 16:30:00,18.0,,2507
2023-02-06 06:24:00,79.0,,2515
2023-05-06 17:17:00,55.0,,2515
2024-01-03 09:02:00,38.0,,2515
2024-04-03 15:52:00,72.0,,2515
2024-08-03 15:01:00,48.0,,2515
2023-02-06 20:01:00,14.0,,2532
2023-06-06 12:26:00,20.0,,2532
2024-05-03 15:13:00,29.0,,2532
2024-10-03 17:29:00,24.0,,2532
2023-02-06 11:01:00,137.0,,2550
2023-07-06 09:38:00,125.0,,2550
2024-01-03 13:28:00,179.0,,2550
2024-05-03 10:21:00,100.0,,2550
2024-08-03 11:03:00,145.0,,2550
2024-12-03 07:55:00,112.0,,2550
2023-03-06 11:44:00,106.0,,2559
2023-03-06 14:09:00,280.0,,2559
2024-01-03 07:28:00,190.0,,2559
2024-05-03 09:39:00,173.0,,2559
2024-07-03 14:07:00,190.0,,2559
2024-09-03 13:36:00,187.0,,2559
2024-12-03 08:41:00,187.0,,2559
2023-01-06 10:32:00,18.0,,837710
2023-03-06 08:50:00,8.0,,837710
2023-08-06 08:59:00,11.0,,837710
2024-03-03 09:49:00,0.0,,837710
2024-05-03 07:55:00,14.0,,837710
2024-09-03 13:32:00,9.0,,837710
2023-06-01 07:32:39,,829023.0,1139
2023-06-01 09:29:44,,0.0,111111111
2023-06-01 09:08:10,,378783.0,929
2023-06-01 08:54:42,,0.0,817397
2023-06-01 08:45:42,,0.0,817356
2023-06-01 12:31:51,,0.0,111111111
2023-06-01 12:18:25,,235432.0,2532
2023-06-01 12:15:43,,353249.0,1234
2023-06-01 11:59:45,,0.0,111111111
2023-06-01 11:45:27,,0.0,111111111
2023-06-01 15:44:26,,8577.0,111111111
2023-06-01 15:17:42,,0.0,111111111
2023-06-01 14:45:02,,0.0,294
2023-06-01 14:30:23,,105733.0,2530
2023-06-01 18:20:35,,463203.0,2504
2023-06-01 18:12:07,,0.0,817367
2023-06-01 17:52:43,,0.0,817374
2023-06-01 17:00:18,,576444.0,2394
2023-06-01 19:34:19,,480066.0,230
2023-06-01 14:31:37,,347874.0,2487
2023-06-02 07:31:57,,150360.0,2515
2023-06-02 09:57:00,,0.0,111111111
2023-06-02 12:10:09,,48193.0,2550
2023-06-02 12:09:19,,0.0,111111111
2023-06-02 11:48:23,,0.0,837709
2023-06-02 15:58:26,,308001.0,2374
2023-06-02 15:12:44,,0.0,817367
2023-06-02 15:08:19,,180361.0,2544
2023-06-02 14:14:28,,830104.0,1139
2023-06-02 13:03:50,,0.0,111111111
2023-06-02 19:17:11,,240722.0,2522
2023-06-02 17:52:31,,269530.0,1889
2023-06-02 17:18:21,,0.0,2507
2023-06-02 17:22:36,,0.0,2834
2023-06-02 17:14:13,,0.0,2602
2023-06-02 22:07:36,,0.0,111111111
2023-06-02 20:08:26,,96631.0,2558
2023-06-03 10:10:36,,195143.0,2539
2023-06-03 09:54:26,,0.0,837710
2023-06-03 09:43:25,,0.0,111111111
2023-06-03 08:09:14,,480492.0,230
2023-06-03 13:06:37,,51321.0,2559
2023-06-03 12:18:50,,0.0,111111111
2023-06-03 10:41:13,,0.0,2529
2023-06-03 14:06:40,,577220.0,2394
2023-06-03 14:08:22,,463342.0,2504
2023-06-03 19:19:21,,699315.0,1111
2023-06-03 18:09:00,,0.0,111111111
2023-06-04 12:21:24,,0.0,111111111
2023-06-04 11:52:40,,0.0,2537
2023-06-04 19:28:36,,0.0,2834
2023-06-04 19:19:58,,197537.0,2476
2023-06-05 06:25:18,,379199.0,929
2023-06-05 09:44:22,,0.0,2530
2023-06-05 09:18:52,,0.0,111111111
2023-06-05 13:26:56,,214459.0,932
2023-06-05 12:53:34,,180849.0,2544
2023-06-05 12:12:54,,0.0,817372
2023-06-05 11:41:43,,522566.0,817369
2023-06-05 16:02:40,,0.0,2537
2023-06-05 15:49:05,,831195.0,1139
2023-06-05 13:38:19,,0.0,111111111
2023-06-05 18:59:55,,0.0,817397
2023-06-05 18:23:23,,150945.0,2515
2023-06-05 18:23:03,,0.0,111111111
2023-06-05 17:09:56,,235930.0,2532
2023-06-05 23:11:04,,0.0,111111111
2023-06-06 00:09:36,,0.0,837708
2023-06-06 09:36:47,,379501.0,929
2023-06-06 09:37:33,,353644.0,1234
2023-06-06 08:34:43,,0.0,817359
2023-06-06 08:32:53,,0.0,817359
2023-06-06 12:55:10,,0.0,111111111
2023-06-06 15:35:41,,0.0,111111111
2023-06-06 15:34:52,,0.0,2834
2023-06-06 14:49:06,,0.0,111111111
2023-06-06 13:54:17,,577954.0,2394
2023-06-06 19:28:31,,9.0,111111111
2023-06-06 18:07:59,,0.0,230
2023-06-06 11:23:13,,348426.0,2487
2023-06-06 22:29:20,,0.0,111111111
2023-06-07 09:41:48,,0.0,2530
2023-06-07 08:18:22,,0.0,2507
2023-06-07 07:55:16,,308320.0,2374
2023-06-07 11:35:52,,270027.0,1889
2023-06-07 10:51:00,,345535.0,294
2023-06-07 10:46:25,,48757.0,2550
2023-06-07 15:41:55,,0.0,2537
2023-06-07 15:42:32,,0.0,111111111
2023-06-07 14:07:02,,0.0,2502
2023-06-07 17:56:41,,473658.0,218
2023-06-07 16:24:00,,578127.0,2394
2023-06-07 19:45:29,,0.0,111111111
2023-06-07 19:42:48,,0.0,111111111
2023-06-07 23:37:57,,5.0,111111111
2023-06-08 10:05:12,,0.0,2483
2023-06-08 10:04:05,,0.0,837710
2023-06-08 10:05:03,,379878.0,929
2023-06-08 09:26:19,,605.0,111111111
2023-06-08 08:49:49,,97040.0,2558
2023-06-08 07:34:40,,236215.0,2532
2023-06-08 11:02:02,,38112.0,2602
2023-06-08 14:23:42,,17026.0,1624
2023-06-08 14:13:44,,0.0,111111111
2023-06-08 12:20:15,,0.0,2834
2023-06-08 12:12:18,,0.0,111111111
2023-06-08 12:09:45,,88.0,2530
2023-06-08 15:24:14,,832286.0,1139
2023-06-08 18:21:57,,463555.0,2504
2023-06-08 18:14:54,,195531.0,2539
2023-06-08 17:35:03,,354204.0,1234
2023-06-08 19:55:05,,0.0,111111111
2023-06-08 19:53:39,,0.0,111111111
2023-06-08 22:26:24,,0.0,817371
2023-06-09 01:59:43,,0.0,2522
2023-06-09 10:01:03,,0.0,111111111
2023-06-09 10:00:03,,0.0,111111111
2023-06-09 09:51:04,,0.0,111111111
2023-06-09 09:01:42,,0.0,837709
2023-06-09 08:58:25,,0.0,111111111
2023-06-09 07:43:38,,51873.0,2559
2023-06-09 07:37:12,,151486.0,2515
2023-06-09 12:11:37,,49122.0,2550
2023-06-09 16:39:04,,578815.0,2394
2023-06-09 15:24:16,,181416.0,2544
2023-06-09 14:59:08,,308960.0,2374
2023-06-09 18:37:13,,0.0,111111111
2023-06-09 17:51:00,,0.0,111111111
2023-06-09 17:11:20,,983.0,111111111
2023-06-09 21:56:39,,0.0,111111111
2023-06-09 19:54:53,,0.0,2834
2023-06-09 19:42:07,,0.0,111111111
2023-06-09 17:36:49,,0.0,2537
2023-06-09 21:17:41,,0.0,111111111
2023-06-10 10:06:53,,481192.0,230
2023-06-10 08:15:40,,0.0,2507
2023-06-10 13:09:42,,0.0,111111111
2023-06-10 12:36:07,,214946.0,932
2023-06-10 14:59:29,,833367.0,1139
2023-06-10 22:07:00,,0.0,817367
2023-06-10 16:18:26,,348957.0,2487
2023-06-11 13:25:21,,198080.0,2476
2023-06-11 13:18:10,,0.0,837708
2023-06-11 11:29:40,,38372.0,2602
2023-06-11 11:26:23,,0.0,2549
2023-06-11 10:35:05,,241375.0,2522
2023-06-11 17:23:15,,0.0,817374
2023-06-11 17:04:42,,0.0,817397
2023-06-12 10:34:49,,137423.0,2472
2023-06-12 10:04:10,,380377.0,929
2023-06-12 09:52:45,,0.0,2537
2023-06-12 09:45:31,,107462.0,2530
2023-06-12 09:36:09,,236748.0,2532
2023-06-12 12:29:38,,94113.0,837710
2023-06-12 12:00:16,,0.0,817359
2023-06-12 11:48:38,,69720.0,111111111
2023-06-12 11:48:13,,49600.0,2550
2023-06-12 10:42:36,,0.0,837709
2023-06-12 15:48:30,,0.0,837709
2023-06-12 14:50:36,,152100.0,2515
2023-06-12 14:41:12,,0.0,111111111
2023-06-12 14:01:35,,270562.0,1889
2023-06-12 13:38:18,,1.0,2558
2023-06-12 18:57:45,,0.0,111111111
2023-06-12 17:21:16,,69915.0,111111111
2023-06-12 17:10:58,,346184.0,294
2023-06-12 16:37:48,,354671.0,1234
2023-06-12 23:46:19,,0.0,111111111
2023-06-13 06:56:09,,1316.0,111111111
2023-06-13 09:46:22,,309357.0,2374
2023-06-13 09:36:59,,699433.0,1111
2023-06-13 08:03:25,,380614.0,929
2023-06-13 13:08:36,,0.0,2834
2023-06-13 12:21:54,,0.0,2530
2023-06-13 15:48:24,,579439.0,2394
2023-06-13 15:30:54,,834448.0,1139
2023-06-13 15:15:01,,0.0,2529
2023-06-13 15:07:13,,0.0,2478
2023-06-13 14:56:56,,349464.0,2487
2023-06-13 14:03:52,,182023.0,2544
2023-06-13 13:58:25,,0.0,2507
2023-06-14 07:36:21,,52589.0,2559
2023-06-14 10:14:35,,195908.0,2539
2023-06-14 09:20:50,,182341.0,2544
2023-06-14 09:13:29,,0.0,111111111
2023-06-14 08:45:00,,0.0,111111111
2023-06-14 08:47:03,,0.0,111111111
2023-06-14 12:54:14,,381030.0,929
2023-06-14 11:20:53,,0.0,111111111
2023-06-14 15:05:27,,346839.0,294
2023-06-14 14:36:57,,49940.0,2550
2023-06-14 14:16:24,,0.0,111111111
2023-06-14 14:06:09,,0.0,111111111
2023-06-14 19:10:17,,881632.0,230
2023-06-14 18:27:46,,0.0,111111111
2023-06-14 17:42:42,,474.0,218
2023-06-14 17:11:10,,1587.0,111111111
2023-06-14 20:16:37,,0.0,111111111
2023-06-14 23:32:19,,463957.0,2504
2023-06-15 09:57:14,,0.0,2530
2023-06-15 09:49:19,,0.0,111111111
2023-06-15 08:48:06,,97907.0,2558
2023-06-15 12:55:52,,0.0,2502
2023-06-15 11:34:13,,182771.0,2544
2023-06-15 11:13:17,,0.0,2834
2023-06-15 16:10:47,,835556.0,1139
2023-06-15 16:13:49,,94745.0,837710
2023-06-15 15:19:51,,0.0,2537
2023-06-15 14:43:55,,580217.0,2394
2023-06-15 14:24:02,,309807.0,2374
2023-06-15 17:58:28,,0.0,2532
2023-06-15 17:46:00,,0.0,111111111
2023-06-15 18:48:55,,0.0,817356
2023-06-15 18:02:12,,0.0,111111111
2023-06-15 19:58:55,,0.0,111111111
2023-06-15 22:51:16,,0.0,111111111
2023-06-16 07:28:56,,152571.0,2515
2023-06-16 10:27:01,,355152.0,1234
2023-06-16 09:27:29,,0.0,817372
2023-06-16 12:30:58,,0.0,2507
2023-06-16 12:16:18,,2451.0,111111111
2023-06-16 11:33:10,,347.0,294
2023-06-16 10:42:17,,0.0,837709
2023-06-16 15:51:06,,271000.0,1889
2023-06-16 15:31:28,,50490.0,2550
2023-06-16 15:11:57,,242078.0,2522
2023-06-16 14:19:46,,108898.0,2530
2023-06-16 19:07:35,,0.0,111111111
2023-06-16 17:06:57,,98496.0,2558
2023-06-16 17:01:53,,0.0,837708
2023-06-16 21:34:52,,0.0,111111111
2023-06-16 15:22:10,,349970.0,2487
2023-06-17 13:34:48,,183115.0,2544
2023-06-17 13:17:21,,2774.0,111111111
2023-06-17 13:15:49,,0.0,932
2023-06-17 11:17:10,,0.0,111111111
2023-06-17 10:26:52,,0.0,817397
2023-06-17 15:12:43,,580800.0,2394
2023-06-17 14:34:22,,53300.0,2559
2023-06-17 14:27:39,,0.0,2537
2023-06-17 13:50:46,,0.0,2476
2023-06-17 20:20:14,,38836.0,2602
2023-06-18 08:02:24,,0.0,111111111
2023-06-19 09:55:50,,0.0,2530
2023-06-19 09:32:46,,0.0,111111111
2023-06-19 09:31:01,,481841.0,230
2023-06-19 09:11:47,,153080.0,2515
